,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
1358,1358,Cold lemon souffle,169.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1359,Cold orange souffle,173.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1360,Cold pineapple souffle,181.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1361,Cold vanilla souffle,179.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,1362,Cold chocolate souffle,187.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1363,Stewed fruit (with pear),74.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1364,Apricot fool,240.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1365,Pavlova,200.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1366,Apple crumb pudding,220.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1367,Steamed cake with chocolate sauce,301.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1368,Hot lemon souffle,155.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1369,Gulab jamun with milk powder,471.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1370,Chum chum,130.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1371,Dil bahar,130.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1372,Rasbhari,130.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1373,Rajbogh,133.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1374,Rasgulla,118.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1375,Rasmalai,135.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1376,Khoa coconut burfi,411.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1377,Danedar burfi,102.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1378,Semolina burfi (Suji/Rava burfi),348.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1379,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),186.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,1380,Khoa ladoo,396.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1381,Wheat and gram flour ladoo (Atta besan ladoo),501.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1382,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),441.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1383,Sesame chickpeas brittle (Til aur channe ki chikki),282.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1384,Murmura chikki,253.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1385,Masala onion pakora/pakoda (Pyaaz ke pakode),551.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1386,Masala green chilli pakora/pakoda (Hari mirch kay pakode),668.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1387,Chicken pakora/pakoda,590.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1388,Fish pakora/pakoda,577.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1389,Paneer cutlet,672.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1390,Sago cutlet/vadas (Sabudana cutlet/vadas),558.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,1391,Poshtik cutlet,496.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1392,Egg cutlet (Anda cutlet),575.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1393,Minced meat cutlet,531.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1394,Vegetable samosa,443.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1395,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),745.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1396,Masala urad dal vada,703.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1397,Khaman (dhokla),54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1398,Instant dhokla,207.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1399,Tomato ginger chutney (Tamatar adarak ki chutney),44.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1400,Mint tomato chutney (Pudinay aur tamatar ki chutney),43.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1401,Coriander chutney (Hare dhaniye ki chutney),42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1402,Gooseberry chutney (Amla chutney),43.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,1403,Walnut chutney (Akhrot ki chutney),370.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1404,Saunth/Sonth chutney with ginger,84.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1405,Gun powder chutney,312.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1406,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,346.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1407,Curd mint dip ,76.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,1408,Curd vegetable dip,56.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,1409,Mayonnaise vegetable dip,241.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1410,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),150.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,1411,Tomato sandwich (grilled),189.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,1412,French sandwich (toasted),186.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1413,Peanut butter cucumber sandwich,243.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,1414,Mint and peanut sandwich,273.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1415,Spicy chutney sandwich,249.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1416,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),285.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1417,Rolled sandwich,293.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1418,Ribbon sandwich,239.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,1419,Checker board sandwich,348.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1420,Submarine sandwich,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1421,Cheese open sandwich,274.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1422,Sunset and sunrise open sandwich,241.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1423,Danish luncheon sandwich,193.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1424,Chicken and corn open sandwich,188.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1425,Chocolate sponge cake,239.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1426,Chocolate swiss roll,306.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1427,Lemon curd filling,225.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1428,Jam filling,184.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1429,Chocolate pastry,243.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1430,Assorted pastry,230.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1431,Orange gateau,178.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1432,Black forest gateau,217.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1433,Lemon cake,373.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1434,Dundee cake,396.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1435,Victorian sandwich cake,373.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,1436,Chocolate eggless cake,312.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1437,Orange eggless cake,355.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1438,Chocolate glace icing,436.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1439,Butter icing,500.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1440,Chocolate butter icing,469.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1441,Almond biscuit (Badam ke biscuit),407.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1442,Orange biscuit,354.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1443,Gingerman biscuit,357.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1444,Coffee drops,443.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1445,Christmas biscuit,406.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1446,Christmas wreath biscuit,386.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1447,Christmas bell biscuit,404.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1448,Christmas star biscuit,392.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1449,Christmas tree biscuit,385.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1450,Chocolate cream shells,427.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1451,Jelly biscuit,404.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1452,Cherry and walnut cookies,422.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1453,Cheese straws,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1454,Butterfly biscuit,341.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,1455,Flan pastry,445.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,1456,Fruit flan,261.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1457,Orange cream flan,280.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1458,Fruit puree tart,286.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1459,Apple banana pie,243.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1460,Lemon chiffon pie,259.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,1461,Orange chiffon pie,207.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1462,Cream buns,215.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,1463,Savoury puffs,190.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,1464,Choux swans,216.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1465,Potato aigrettes,530.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1466,Cream horns,408.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,1467,Savoury cheese horns,295.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,1468,Paneer patties,338.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1469,Vegetable patties ,261.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,1470,Pearl millet infant food (Bajra shishu aahaar),362.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,1471,Sajina,345.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,1472,Cereal mix ,120.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1473,Pulse mix,83.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1474,Shishu ahar,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1475,Cereal pulse mix with amylase rice flour,151.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1476,Banana groundnut paste/puree,213.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1477,Rice dal porridge (Chawal dal ki khichdi/khichri),383.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1478,Lentils and semolina porridge (Dal suji porridge/daliya),117.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1479,Spinach khichri (Palak khichri/khichdi),102.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,1480,Vegetable mix,174.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1481,Lentils and wheat porridge (Dal wheat porridge/daliya ),52.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1482,Maize porridge,89.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,1483,Spinach peanut burfi (Palak aur mungfali ki burfi),105.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,1484,Split bengal gram burfi/fudge (Channa dal burfi),287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,1485,Chickpea flour cookies (Sweet besan rounds/cookies),207.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,1486,Pearl millet mathri (Bajra mathri),785.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,1487,Sesame biscuit (Til ke biscuit),424.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,1488,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),657.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,1489,Poshtik namak paras,613.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1490,Soya chikki,423.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,1491,Besan bathua chilla/cheela,373.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,1492,Wheat flour and nuts ladoos (Atta nuts ladoos),391.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,1493,Gram flour and semolina dhokla (Besan suji dhokla),198.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,1494,Atta dal burfi ,298.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1495,Soya roti,283.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1496,Poshtik khichdi/khichri,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1497,Namkeen daliya,295.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1498,Sprouts upma ,316.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1499,Semolina idli (Suji/Rava idli),206.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1500,Poshtik chilla/cheela,159.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1501,Stuffed bittergourd (dry) (Bharwa karela),217.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1502,Cauliflower potato canjee,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1503,Creamed spinach,96.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1504,Mango milkshake with ice cream (Aam milkshake ice creamÂ keÂ saath),68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,1505,Pineapple milkshake with ice cream (Ananas milkshake ice creamÂ keÂ saath),68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1506,Orange milkshake with ice cream (Narangi milkshake ice creamÂ keÂ saath),67.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1507,Woodapple juice (Bel ka sharbat),34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1508,Sattu drink,23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1509,Apple and honey sorbet (Seb aur shehad ka sharbat),121.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1510,Thandai,101.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,1511,Cucumber sharbat (Kheere ka sharbat),27.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,1512,Apple oats chia seed smoothie,85.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1513,Nannari sharbat,88.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,1514,Semolina milk drink (Thari kanji),44.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,1515,Saffron milk (Kesariya doodh),102.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,1516,Black rice kheer (Chak-hao kheer),147.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1517,Coconut kheer (Nariyal ki kheer),162.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,1518,Apple sago payasam (Seb aur sabudana ki kheer),136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,1519,Kesari bath,244.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,1520,Putharekulu,318.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1521,Mango malpua,334.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,1522,Mango vanilla custard,147.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,1523,Kiwi granola pudding,280.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,1524,Oats burfi,425.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,1525,Lotus seed halwa (Kamal gattay ka halwa),370.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,1526,Amaranth ladoo (Rajgira ladoo),454.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,1527,Chhena poda,344.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,1528,Sweet couscous dessert,196.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,1529,Sweetened yogurt (Shrikhand),107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,1530,Thickened sweetened milk (Rabri),102.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1531,Gram flour halwa (Besan halwa),276.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,1532,Prawn sandwich,169.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1533,Watercress sandwich,229.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,1534,Fish sandwich ,150.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,1535,Kidney bean sandwich with cottage cheese,176.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1536,Finger millet biscuit (Ragi biscuit),458.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,1537,Buttermilk biscuit,322.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,1538,Lemon cookies,394.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,1539,Sweet potato biscuit (Shakarkand ke biscuit),296.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,1540,Raspberry shortbread cookies,441.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1541,Pumpkin cookies ,218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,1542,Greenpea cookies,159.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,1543,Sunflower cookies,520.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1544,Cardamom cookies (Elaichi cookies),400.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1545,Hazelnut cookies,493.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,1546,Milk cookies,459.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,1547,Cranberry cookies,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,1548,Olive biscuit,438.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,1549,Tutti fruitti biscuit,420.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,1550,Peach blueberry preserves,177.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,1551,Pear preserves (Naashpati ka murabba),101.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,1552,Starfruit preserves ,128.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,1553,Gooseberry pickle (Amla ka achaar),278.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,1554,Lotus stem pickle (Kamal kakdi ka achar),102.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,1555,Date pickle (Khajoor ka achaar),182.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,1556,Garlic pickle (Lahasun ka achar),413.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,1557,Fermented bamboo shoot pickle (Mesu pickle),59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,1558,Sweet peach pickle (Aadoo ka achaar),144.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1559,Pickled mustard greens ,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,1560,Small onion pickle ,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,1561,Green tomato pickle (Haray tamatar ka achaar),193.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,1562,Pickled cabbage ,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1563,Coconut pickle (Nariyal ka aachar),517.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,1564,Potato pickle (Aloo ka achaar),369.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1565,Mango murabba candy,293.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,1566,Afghani chicken,151.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,1567,Fish orly,563.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1568,Hariyali Fish Tikka,150.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,1569,Chicken manchurian,142.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,1570,Handi chicken,166.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,1571,Lemon chicken,169.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,1572,Lemon butter fish,160.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,1573,Baked eggs in tomato sauce,80.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1574,Egg in a pepper,128.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,1575,Spinach mushroom scrambled egg (Palak mushroom bhurji),158.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,1576,Corn omelette/omlet,166.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,1577,Cajun chicken,184.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,1578,Paaner do pyaza,127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,1579,Cabbage manchurian (Pattagobhi manchurian),224.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,1580,Gobi 65,278.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1581,Paneer lababdar,105.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,1582,Roasted cauliflower steak,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1583,Sauteed radishes with green beans,94.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1584,Garlic chutney/Poondu chutney (Lahasun ki chutney),255.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,1585,Schezwan chutney,205.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,1586,Onion chutney (Pyaaz ki chutney/Vengaya chutney),143.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1587,Dates chutney (Khajoor ki chutney),103.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,1588,Chicken salad,338.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1589,Macaroni salad,262.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,1590,Cabbage raita (Pattagobhi raita),84.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,1591,Pomegranate raita (Anaar ka raita),72.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1592,Onion raita (Pyaaz ka raita),71.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1593,Green chilli raita (Hari mirch ka raita),77.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,1594,Kale salad,177.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,1595,Spinach and paneer souffle ,186.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,1596,Masala souffle ,123.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,1597,Chicken and cheese souffle,182.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1598,Tamarind chutney (Chintapandu pachadi/Puli chutney),109.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1599,Pav bhaji masala,230.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1600,Green chutney,79.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
